model;query;category;subcategory;contains reachability
ASLink-PT-09a;4;CTL;Fireability;False
ASLink-PT-09a;5;CTL;Fireability;False
ASLink-PT-09a;6;CTL;Fireability;True
ASLink-PT-09a;7;CTL;Fireability;True
ASLink-PT-09a;8;CTL;Fireability;True
ASLink-PT-09a;9;CTL;Fireability;True
ASLink-PT-09a;10;CTL;Fireability;True
ASLink-PT-09a;11;CTL;Fireability;True
ASLink-PT-09a;12;CTL;Fireability;True
ASLink-PT-09a;13;CTL;Fireability;True
ASLink-PT-09a;14;CTL;Fireability;False
ASLink-PT-09a;15;CTL;Fireability;True
ASLink-PT-09a;16;CTL;Fireability;False
ASLink-PT-09b;1;CTL;Cardinality;True
ASLink-PT-09b;2;CTL;Cardinality;False
ASLink-PT-09b;3;CTL;Cardinality;True
ASLink-PT-09b;4;CTL;Cardinality;True
ASLink-PT-09b;5;CTL;Cardinality;False
ASLink-PT-09b;6;CTL;Cardinality;False
ASLink-PT-09b;7;CTL;Cardinality;False
ASLink-PT-09b;8;CTL;Cardinality;True
ASLink-PT-09b;9;CTL;Cardinality;False
ASLink-PT-09b;10;CTL;Cardinality;True
ASLink-PT-09b;11;CTL;Cardinality;True
ASLink-PT-09b;12;CTL;Cardinality;True
ASLink-PT-09b;13;CTL;Cardinality;False
ASLink-PT-09b;14;CTL;Cardinality;False
ASLink-PT-09b;15;CTL;Cardinality;False
ASLink-PT-09b;16;CTL;Cardinality;False
ASLink-PT-09b;1;CTL;Fireability;False
ASLink-PT-09b;2;CTL;Fireability;True
ASLink-PT-09b;3;CTL;Fireability;True
ASLink-PT-09b;4;CTL;Fireability;True
ASLink-PT-09b;5;CTL;Fireability;True
ASLink-PT-09b;6;CTL;Fireability;False
ASLink-PT-09b;7;CTL;Fireability;True
ASLink-PT-09b;8;CTL;Fireability;True
ASLink-PT-09b;9;CTL;Fireability;True
ASLink-PT-09b;10;CTL;Fireability;False
ASLink-PT-09b;11;CTL;Fireability;True
ASLink-PT-09b;12;CTL;Fireability;False
ASLink-PT-09b;13;CTL;Fireability;True
ASLink-PT-09b;14;CTL;Fireability;False
ASLink-PT-09b;15;CTL;Fireability;True
ASLink-PT-09b;16;CTL;Fireability;True
ASLink-PT-10a;1;CTL;Cardinality;True
ASLink-PT-10a;2;CTL;Cardinality;True
ASLink-PT-10a;3;CTL;Cardinality;True
ASLink-PT-10a;4;CTL;Cardinality;False
ASLink-PT-10a;5;CTL;Cardinality;False
ASLink-PT-10a;6;CTL;Cardinality;True
ASLink-PT-10a;7;CTL;Cardinality;False
ASLink-PT-10a;8;CTL;Cardinality;False
ASLink-PT-10a;9;CTL;Cardinality;True
ASLink-PT-10a;10;CTL;Cardinality;True
ASLink-PT-10a;11;CTL;Cardinality;True
ASLink-PT-10a;12;CTL;Cardinality;False
ASLink-PT-10a;13;CTL;Cardinality;False
ASLink-PT-10a;14;CTL;Cardinality;False
ASLink-PT-10a;15;CTL;Cardinality;False
ASLink-PT-10a;16;CTL;Cardinality;False
ASLink-PT-10a;1;CTL;Fireability;True
ASLink-PT-10a;2;CTL;Fireability;True
ASLink-PT-10a;3;CTL;Fireability;False
ASLink-PT-10a;4;CTL;Fireability;False
ASLink-PT-10a;5;CTL;Fireability;True
ASLink-PT-10a;6;CTL;Fireability;True
ASLink-PT-10a;7;CTL;Fireability;True
ASLink-PT-10a;8;CTL;Fireability;True
ASLink-PT-10a;9;CTL;Fireability;True
ASLink-PT-10a;10;CTL;Fireability;True
ASLink-PT-10a;11;CTL;Fireability;True
ASLink-PT-10a;12;CTL;Fireability;False
ASLink-PT-10a;13;CTL;Fireability;True
ASLink-PT-10a;14;CTL;Fireability;False
ASLink-PT-10a;15;CTL;Fireability;False
ASLink-PT-10a;16;CTL;Fireability;True
ASLink-PT-10b;1;CTL;Cardinality;False
ASLink-PT-10b;2;CTL;Cardinality;True
ASLink-PT-10b;3;CTL;Cardinality;True
ASLink-PT-10b;4;CTL;Cardinality;False
ASLink-PT-10b;5;CTL;Cardinality;True
ASLink-PT-10b;6;CTL;Cardinality;False
ASLink-PT-10b;7;CTL;Cardinality;True
ASLink-PT-10b;8;CTL;Cardinality;False
ASLink-PT-10b;9;CTL;Cardinality;False
ASLink-PT-10b;10;CTL;Cardinality;True
ASLink-PT-10b;11;CTL;Cardinality;False
ASLink-PT-10b;12;CTL;Cardinality;True
ASLink-PT-10b;13;CTL;Cardinality;False
ASLink-PT-10b;14;CTL;Cardinality;False
ASLink-PT-10b;15;CTL;Cardinality;True
ASLink-PT-10b;16;CTL;Cardinality;True
ASLink-PT-10b;1;CTL;Fireability;False
ASLink-PT-10b;2;CTL;Fireability;False
ASLink-PT-10b;3;CTL;Fireability;True
ASLink-PT-10b;4;CTL;Fireability;True
ASLink-PT-10b;5;CTL;Fireability;False
ASLink-PT-10b;6;CTL;Fireability;False
ASLink-PT-10b;7;CTL;Fireability;False
ASLink-PT-10b;8;CTL;Fireability;True
ASLink-PT-10b;9;CTL;Fireability;False
ASLink-PT-10b;10;CTL;Fireability;False
ASLink-PT-10b;11;CTL;Fireability;True
ASLink-PT-10b;12;CTL;Fireability;False
ASLink-PT-10b;13;CTL;Fireability;True
ASLink-PT-10b;14;CTL;Fireability;False
ASLink-PT-10b;15;CTL;Fireability;False
ASLink-PT-10b;16;CTL;Fireability;True
AirplaneLD-PT-0010;1;CTL;Cardinality;False
AirplaneLD-PT-0010;2;CTL;Cardinality;False
AirplaneLD-PT-0010;3;CTL;Cardinality;False
AirplaneLD-PT-0010;4;CTL;Cardinality;False
AirplaneLD-PT-0010;5;CTL;Cardinality;False
AirplaneLD-PT-0010;6;CTL;Cardinality;False
AirplaneLD-PT-0010;7;CTL;Cardinality;False
AirplaneLD-PT-0010;8;CTL;Cardinality;False
AirplaneLD-PT-0010;9;CTL;Cardinality;True
AirplaneLD-PT-0010;10;CTL;Cardinality;False
AirplaneLD-PT-0010;11;CTL;Cardinality;False
AirplaneLD-PT-0010;12;CTL;Cardinality;False
AirplaneLD-PT-0010;13;CTL;Cardinality;False
AirplaneLD-PT-0010;14;CTL;Cardinality;False
AirplaneLD-PT-0010;15;CTL;Cardinality;False
AirplaneLD-PT-0010;16;CTL;Cardinality;False
AirplaneLD-PT-0010;1;CTL;Fireability;True
AirplaneLD-PT-0010;2;CTL;Fireability;True
AirplaneLD-PT-0010;3;CTL;Fireability;True
AirplaneLD-PT-0010;4;CTL;Fireability;False
AirplaneLD-PT-0010;5;CTL;Fireability;False
AirplaneLD-PT-0010;6;CTL;Fireability;True
AirplaneLD-PT-0010;7;CTL;Fireability;True
AirplaneLD-PT-0010;8;CTL;Fireability;False
AirplaneLD-PT-0010;9;CTL;Fireability;True
AirplaneLD-PT-0010;10;CTL;Fireability;False
AirplaneLD-PT-0010;11;CTL;Fireability;True
AirplaneLD-PT-0010;12;CTL;Fireability;False
AirplaneLD-PT-0010;13;CTL;Fireability;False
AirplaneLD-PT-0010;14;CTL;Fireability;False
AirplaneLD-PT-0010;15;CTL;Fireability;False
AirplaneLD-PT-0010;16;CTL;Fireability;False
AirplaneLD-PT-0020;1;CTL;Cardinality;False
AirplaneLD-PT-0020;2;CTL;Cardinality;False
AirplaneLD-PT-0020;3;CTL;Cardinality;True
AirplaneLD-PT-0020;4;CTL;Cardinality;False
AirplaneLD-PT-0020;5;CTL;Cardinality;False
AirplaneLD-PT-0020;6;CTL;Cardinality;False
AirplaneLD-PT-0020;7;CTL;Cardinality;False
AirplaneLD-PT-0020;8;CTL;Cardinality;False
AirplaneLD-PT-0020;9;CTL;Cardinality;False
AirplaneLD-PT-0020;10;CTL;Cardinality;False
AirplaneLD-PT-0020;11;CTL;Cardinality;False
AirplaneLD-PT-0020;12;CTL;Cardinality;False
AirplaneLD-PT-0020;13;CTL;Cardinality;False
AirplaneLD-PT-0020;14;CTL;Cardinality;False
AirplaneLD-PT-0020;15;CTL;Cardinality;True
AirplaneLD-PT-0020;16;CTL;Cardinality;False
AirplaneLD-PT-0020;1;CTL;Fireability;True
AirplaneLD-PT-0020;2;CTL;Fireability;True
AirplaneLD-PT-0020;3;CTL;Fireability;False
AirplaneLD-PT-0020;4;CTL;Fireability;False
AirplaneLD-PT-0020;5;CTL;Fireability;False
AirplaneLD-PT-0020;6;CTL;Fireability;False
AirplaneLD-PT-0020;7;CTL;Fireability;False
AirplaneLD-PT-0020;8;CTL;Fireability;True
AirplaneLD-PT-0020;9;CTL;Fireability;True
AirplaneLD-PT-0020;10;CTL;Fireability;True
AirplaneLD-PT-0020;11;CTL;Fireability;False
AirplaneLD-PT-0020;12;CTL;Fireability;False
AirplaneLD-PT-0020;13;CTL;Fireability;True
AirplaneLD-PT-0020;14;CTL;Fireability;True
AirplaneLD-PT-0020;15;CTL;Fireability;True
AirplaneLD-PT-0020;16;CTL;Fireability;True
AirplaneLD-PT-0050;1;CTL;Cardinality;False
AirplaneLD-PT-0050;2;CTL;Cardinality;True
AirplaneLD-PT-0050;3;CTL;Cardinality;False
AirplaneLD-PT-0050;4;CTL;Cardinality;False
AirplaneLD-PT-0050;5;CTL;Cardinality;False
AirplaneLD-PT-0050;6;CTL;Cardinality;False
AirplaneLD-PT-0050;7;CTL;Cardinality;False
AirplaneLD-PT-0050;8;CTL;Cardinality;False
AirplaneLD-PT-0050;9;CTL;Cardinality;True
AirplaneLD-PT-0050;10;CTL;Cardinality;False
AirplaneLD-PT-0050;11;CTL;Cardinality;False
AirplaneLD-PT-0050;12;CTL;Cardinality;False
AirplaneLD-PT-0050;13;CTL;Cardinality;False
AirplaneLD-PT-0050;14;CTL;Cardinality;False
AirplaneLD-PT-0050;15;CTL;Cardinality;False
AirplaneLD-PT-0050;16;CTL;Cardinality;False
AirplaneLD-PT-0050;1;CTL;Fireability;True
AirplaneLD-PT-0050;2;CTL;Fireability;False
AirplaneLD-PT-0050;3;CTL;Fireability;False
AirplaneLD-PT-0050;4;CTL;Fireability;False
AirplaneLD-PT-0050;5;CTL;Fireability;False
AirplaneLD-PT-0050;6;CTL;Fireability;False
AirplaneLD-PT-0050;7;CTL;Fireability;True
AirplaneLD-PT-0050;8;CTL;Fireability;True
AirplaneLD-PT-0050;9;CTL;Fireability;True
AirplaneLD-PT-0050;10;CTL;Fireability;True
AirplaneLD-PT-0050;11;CTL;Fireability;False
AirplaneLD-PT-0050;12;CTL;Fireability;True
AirplaneLD-PT-0050;13;CTL;Fireability;False
AirplaneLD-PT-0050;14;CTL;Fireability;False
AirplaneLD-PT-0050;15;CTL;Fireability;True
AirplaneLD-PT-0050;16;CTL;Fireability;True
AirplaneLD-PT-0100;1;CTL;Cardinality;False
AirplaneLD-PT-0100;2;CTL;Cardinality;False
AirplaneLD-PT-0100;3;CTL;Cardinality;False
AirplaneLD-PT-0100;4;CTL;Cardinality;True
AirplaneLD-PT-0100;5;CTL;Cardinality;False
AirplaneLD-PT-0100;6;CTL;Cardinality;True
AirplaneLD-PT-0100;7;CTL;Cardinality;False
AirplaneLD-PT-0100;8;CTL;Cardinality;False
AirplaneLD-PT-0100;9;CTL;Cardinality;True
AirplaneLD-PT-0100;10;CTL;Cardinality;False
AirplaneLD-PT-0100;11;CTL;Cardinality;False
AirplaneLD-PT-0100;12;CTL;Cardinality;False
AirplaneLD-PT-0100;13;CTL;Cardinality;False
AirplaneLD-PT-0100;14;CTL;Cardinality;False
AirplaneLD-PT-0100;15;CTL;Cardinality;False
AirplaneLD-PT-0100;16;CTL;Cardinality;True
AirplaneLD-PT-0100;1;CTL;Fireability;False
AirplaneLD-PT-0100;2;CTL;Fireability;False
AirplaneLD-PT-0100;3;CTL;Fireability;True
AirplaneLD-PT-0100;4;CTL;Fireability;False
AirplaneLD-PT-0100;5;CTL;Fireability;False
AirplaneLD-PT-0100;6;CTL;Fireability;False
AirplaneLD-PT-0100;7;CTL;Fireability;True
AirplaneLD-PT-0100;8;CTL;Fireability;False
AirplaneLD-PT-0100;9;CTL;Fireability;False
AirplaneLD-PT-0100;10;CTL;Fireability;False
AirplaneLD-PT-0100;11;CTL;Fireability;True
AirplaneLD-PT-0100;12;CTL;Fireability;False
AirplaneLD-PT-0100;13;CTL;Fireability;True
AirplaneLD-PT-0100;14;CTL;Fireability;False
AirplaneLD-PT-0100;15;CTL;Fireability;False
AirplaneLD-PT-0100;16;CTL;Fireability;True
AirplaneLD-PT-0200;1;CTL;Cardinality;False
AirplaneLD-PT-0200;2;CTL;Cardinality;False
AirplaneLD-PT-0200;3;CTL;Cardinality;False
AirplaneLD-PT-0200;4;CTL;Cardinality;False
AirplaneLD-PT-0200;5;CTL;Cardinality;False
AirplaneLD-PT-0200;6;CTL;Cardinality;False
AirplaneLD-PT-0200;7;CTL;Cardinality;False
AirplaneLD-PT-0200;8;CTL;Cardinality;False
AirplaneLD-PT-0200;9;CTL;Cardinality;False
AirplaneLD-PT-0200;10;CTL;Cardinality;True
AirplaneLD-PT-0200;11;CTL;Cardinality;False
AirplaneLD-PT-0200;12;CTL;Cardinality;False
AirplaneLD-PT-0200;13;CTL;Cardinality;False
AirplaneLD-PT-0200;14;CTL;Cardinality;False
AirplaneLD-PT-0200;15;CTL;Cardinality;False
AirplaneLD-PT-0200;16;CTL;Cardinality;False
AirplaneLD-PT-0200;1;CTL;Fireability;False
AirplaneLD-PT-0200;2;CTL;Fireability;False
AirplaneLD-PT-0200;3;CTL;Fireability;False
AirplaneLD-PT-0200;4;CTL;Fireability;False
AirplaneLD-PT-0200;5;CTL;Fireability;False
AirplaneLD-PT-0200;6;CTL;Fireability;True
AirplaneLD-PT-0200;7;CTL;Fireability;False
AirplaneLD-PT-0200;8;CTL;Fireability;True
AirplaneLD-PT-0200;9;CTL;Fireability;True
AirplaneLD-PT-0200;10;CTL;Fireability;True
AirplaneLD-PT-0200;11;CTL;Fireability;True
AirplaneLD-PT-0200;12;CTL;Fireability;True
AirplaneLD-PT-0200;13;CTL;Fireability;False
AirplaneLD-PT-0200;14;CTL;Fireability;False
AirplaneLD-PT-0200;15;CTL;Fireability;False
AirplaneLD-PT-0200;16;CTL;Fireability;True
AirplaneLD-PT-0500;1;CTL;Cardinality;False
AirplaneLD-PT-0500;2;CTL;Cardinality;False
AirplaneLD-PT-0500;3;CTL;Cardinality;False
AirplaneLD-PT-0500;4;CTL;Cardinality;False
AirplaneLD-PT-0500;5;CTL;Cardinality;True
AirplaneLD-PT-0500;6;CTL;Cardinality;False
AirplaneLD-PT-0500;7;CTL;Cardinality;False
AirplaneLD-PT-0500;8;CTL;Cardinality;True
AirplaneLD-PT-0500;9;CTL;Cardinality;False
AirplaneLD-PT-0500;10;CTL;Cardinality;True
AirplaneLD-PT-0500;11;CTL;Cardinality;False
AirplaneLD-PT-0500;12;CTL;Cardinality;False
AirplaneLD-PT-0500;13;CTL;Cardinality;True
AirplaneLD-PT-0500;14;CTL;Cardinality;False
AirplaneLD-PT-0500;15;CTL;Cardinality;False
AirplaneLD-PT-0500;16;CTL;Cardinality;False
AirplaneLD-PT-0500;1;CTL;Fireability;True
AirplaneLD-PT-0500;2;CTL;Fireability;False
AirplaneLD-PT-0500;3;CTL;Fireability;False
AirplaneLD-PT-0500;4;CTL;Fireability;False
AirplaneLD-PT-0500;5;CTL;Fireability;False
AirplaneLD-PT-0500;6;CTL;Fireability;False
AirplaneLD-PT-0500;7;CTL;Fireability;False
AirplaneLD-PT-0500;8;CTL;Fireability;False
AirplaneLD-PT-0500;9;CTL;Fireability;False
AirplaneLD-PT-0500;10;CTL;Fireability;True
AirplaneLD-PT-0500;11;CTL;Fireability;False
AirplaneLD-PT-0500;12;CTL;Fireability;False
AirplaneLD-PT-0500;13;CTL;Fireability;True
AirplaneLD-PT-0500;14;CTL;Fireability;True
AirplaneLD-PT-0500;15;CTL;Fireability;False
AirplaneLD-PT-0500;16;CTL;Fireability;True
AirplaneLD-PT-1000;1;CTL;Cardinality;False
AirplaneLD-PT-1000;2;CTL;Cardinality;False
AirplaneLD-PT-1000;3;CTL;Cardinality;False
AirplaneLD-PT-1000;4;CTL;Cardinality;False
AirplaneLD-PT-1000;5;CTL;Cardinality;False
AirplaneLD-PT-1000;6;CTL;Cardinality;False
AirplaneLD-PT-1000;7;CTL;Cardinality;False
AirplaneLD-PT-1000;8;CTL;Cardinality;False
AirplaneLD-PT-1000;9;CTL;Cardinality;False
AirplaneLD-PT-1000;10;CTL;Cardinality;True
AirplaneLD-PT-1000;11;CTL;Cardinality;False
AirplaneLD-PT-1000;12;CTL;Cardinality;False
AirplaneLD-PT-1000;13;CTL;Cardinality;True
AirplaneLD-PT-1000;14;CTL;Cardinality;True
AirplaneLD-PT-1000;15;CTL;Cardinality;False
AirplaneLD-PT-1000;16;CTL;Cardinality;False
AirplaneLD-PT-1000;1;CTL;Fireability;False
AirplaneLD-PT-1000;2;CTL;Fireability;False
AirplaneLD-PT-1000;3;CTL;Fireability;False
AirplaneLD-PT-1000;4;CTL;Fireability;False
AirplaneLD-PT-1000;5;CTL;Fireability;True
AirplaneLD-PT-1000;6;CTL;Fireability;False
AirplaneLD-PT-1000;7;CTL;Fireability;False
AirplaneLD-PT-1000;8;CTL;Fireability;False
AirplaneLD-PT-1000;9;CTL;Fireability;False
AirplaneLD-PT-1000;10;CTL;Fireability;False
AirplaneLD-PT-1000;11;CTL;Fireability;True
AirplaneLD-PT-1000;12;CTL;Fireability;False
AirplaneLD-PT-1000;13;CTL;Fireability;False
AirplaneLD-PT-1000;14;CTL;Fireability;False
AirplaneLD-PT-1000;15;CTL;Fireability;False
AirplaneLD-PT-1000;16;CTL;Fireability;False
AirplaneLD-PT-2000;1;CTL;Cardinality;False
AirplaneLD-PT-2000;2;CTL;Cardinality;False
AirplaneLD-PT-2000;3;CTL;Cardinality;False
AirplaneLD-PT-2000;4;CTL;Cardinality;False
AirplaneLD-PT-2000;5;CTL;Cardinality;False
AirplaneLD-PT-2000;6;CTL;Cardinality;False
AirplaneLD-PT-2000;7;CTL;Cardinality;False
AirplaneLD-PT-2000;8;CTL;Cardinality;False
AirplaneLD-PT-2000;9;CTL;Cardinality;False
AirplaneLD-PT-2000;10;CTL;Cardinality;False
AirplaneLD-PT-2000;11;CTL;Cardinality;True
AirplaneLD-PT-2000;12;CTL;Cardinality;False
AirplaneLD-PT-2000;13;CTL;Cardinality;False
AirplaneLD-PT-2000;14;CTL;Cardinality;False
AirplaneLD-PT-2000;15;CTL;Cardinality;False
AirplaneLD-PT-2000;16;CTL;Cardinality;False
AirplaneLD-PT-2000;1;CTL;Fireability;False
AirplaneLD-PT-2000;2;CTL;Fireability;False
AirplaneLD-PT-2000;3;CTL;Fireability;False
AirplaneLD-PT-2000;4;CTL;Fireability;False
AirplaneLD-PT-2000;5;CTL;Fireability;True
AirplaneLD-PT-2000;6;CTL;Fireability;False
AirplaneLD-PT-2000;7;CTL;Fireability;False
AirplaneLD-PT-2000;8;CTL;Fireability;False
AirplaneLD-PT-2000;9;CTL;Fireability;True
AirplaneLD-PT-2000;10;CTL;Fireability;True
AirplaneLD-PT-2000;11;CTL;Fireability;True
AirplaneLD-PT-2000;12;CTL;Fireability;False
AirplaneLD-PT-2000;13;CTL;Fireability;True
AirplaneLD-PT-2000;14;CTL;Fireability;True
AirplaneLD-PT-2000;15;CTL;Fireability;False
AirplaneLD-PT-2000;16;CTL;Fireability;True
AirplaneLD-PT-4000;1;CTL;Cardinality;False
AirplaneLD-PT-4000;2;CTL;Cardinality;False
AirplaneLD-PT-4000;3;CTL;Cardinality;False
AirplaneLD-PT-4000;4;CTL;Cardinality;False
AirplaneLD-PT-4000;5;CTL;Cardinality;False
AirplaneLD-PT-4000;6;CTL;Cardinality;False
AirplaneLD-PT-4000;7;CTL;Cardinality;False
AirplaneLD-PT-4000;8;CTL;Cardinality;False
AirplaneLD-PT-4000;9;CTL;Cardinality;False
AirplaneLD-PT-4000;10;CTL;Cardinality;False
AirplaneLD-PT-4000;11;CTL;Cardinality;True
AirplaneLD-PT-4000;12;CTL;Cardinality;True
AirplaneLD-PT-4000;13;CTL;Cardinality;False
AirplaneLD-PT-4000;14;CTL;Cardinality;False
AirplaneLD-PT-4000;15;CTL;Cardinality;True
AirplaneLD-PT-4000;16;CTL;Cardinality;False
AirplaneLD-PT-4000;1;CTL;Fireability;True
AirplaneLD-PT-4000;2;CTL;Fireability;False
AirplaneLD-PT-4000;3;CTL;Fireability;False
AirplaneLD-PT-4000;4;CTL;Fireability;False
AirplaneLD-PT-4000;5;CTL;Fireability;False
AirplaneLD-PT-4000;6;CTL;Fireability;False
AirplaneLD-PT-4000;7;CTL;Fireability;False
AirplaneLD-PT-4000;8;CTL;Fireability;True
AirplaneLD-PT-4000;9;CTL;Fireability;True
AirplaneLD-PT-4000;10;CTL;Fireability;True
AirplaneLD-PT-4000;11;CTL;Fireability;True
AirplaneLD-PT-4000;12;CTL;Fireability;False
AirplaneLD-PT-4000;13;CTL;Fireability;False
AirplaneLD-PT-4000;14;CTL;Fireability;False
AirplaneLD-PT-4000;15;CTL;Fireability;False
AirplaneLD-PT-4000;16;CTL;Fireability;True
Anderson-PT-04;1;CTL;Cardinality;True
Anderson-PT-04;2;CTL;Cardinality;False
Anderson-PT-04;3;CTL;Cardinality;False
Anderson-PT-04;4;CTL;Cardinality;True
Anderson-PT-04;5;CTL;Cardinality;False
Anderson-PT-04;6;CTL;Cardinality;False
Anderson-PT-04;7;CTL;Cardinality;True
Anderson-PT-04;8;CTL;Cardinality;False
Anderson-PT-04;9;CTL;Cardinality;True
Anderson-PT-04;10;CTL;Cardinality;False
Anderson-PT-04;11;CTL;Cardinality;False
Anderson-PT-04;12;CTL;Cardinality;False
Anderson-PT-04;13;CTL;Cardinality;False
Anderson-PT-04;14;CTL;Cardinality;True
Anderson-PT-04;15;CTL;Cardinality;False
Anderson-PT-04;16;CTL;Cardinality;True
Anderson-PT-04;1;CTL;Fireability;False
Anderson-PT-04;2;CTL;Fireability;True
Anderson-PT-04;3;CTL;Fireability;True
Anderson-PT-04;4;CTL;Fireability;True
Anderson-PT-04;5;CTL;Fireability;True
Anderson-PT-04;6;CTL;Fireability;True
Anderson-PT-04;7;CTL;Fireability;False
Anderson-PT-04;8;CTL;Fireability;True
Anderson-PT-04;9;CTL;Fireability;True
Anderson-PT-04;10;CTL;Fireability;True
Anderson-PT-04;11;CTL;Fireability;True
Anderson-PT-04;12;CTL;Fireability;True
Anderson-PT-04;13;CTL;Fireability;True
Anderson-PT-04;14;CTL;Fireability;True
Anderson-PT-04;15;CTL;Fireability;False
Anderson-PT-04;16;CTL;Fireability;False
Anderson-PT-05;1;CTL;Cardinality;True
Anderson-PT-05;2;CTL;Cardinality;False
Anderson-PT-05;3;CTL;Cardinality;False
Anderson-PT-05;4;CTL;Cardinality;True
Anderson-PT-05;5;CTL;Cardinality;False
Anderson-PT-05;6;CTL;Cardinality;True
Anderson-PT-05;7;CTL;Cardinality;True
Anderson-PT-05;8;CTL;Cardinality;True
Anderson-PT-05;9;CTL;Cardinality;False
Anderson-PT-05;10;CTL;Cardinality;False
Anderson-PT-05;11;CTL;Cardinality;True
Anderson-PT-05;12;CTL;Cardinality;True
Anderson-PT-05;13;CTL;Cardinality;True
Anderson-PT-05;14;CTL;Cardinality;True
Anderson-PT-05;15;CTL;Cardinality;False
Anderson-PT-05;16;CTL;Cardinality;False
Anderson-PT-05;1;CTL;Fireability;True
Anderson-PT-05;2;CTL;Fireability;True
Anderson-PT-05;3;CTL;Fireability;False
Anderson-PT-05;4;CTL;Fireability;False
Anderson-PT-05;5;CTL;Fireability;False
Anderson-PT-05;6;CTL;Fireability;True
Anderson-PT-05;7;CTL;Fireability;True
Anderson-PT-05;8;CTL;Fireability;False
Anderson-PT-05;9;CTL;Fireability;True
Anderson-PT-05;10;CTL;Fireability;False
Anderson-PT-05;11;CTL;Fireability;False
Anderson-PT-05;12;CTL;Fireability;True
Anderson-PT-05;13;CTL;Fireability;True
Anderson-PT-05;14;CTL;Fireability;False
Anderson-PT-05;15;CTL;Fireability;True
Anderson-PT-05;16;CTL;Fireability;True
Anderson-PT-06;1;CTL;Cardinality;False
Anderson-PT-06;2;CTL;Cardinality;False
Anderson-PT-06;3;CTL;Cardinality;True
Anderson-PT-06;4;CTL;Cardinality;False
Anderson-PT-06;5;CTL;Cardinality;True
Anderson-PT-06;6;CTL;Cardinality;True
Anderson-PT-06;7;CTL;Cardinality;False
Anderson-PT-06;8;CTL;Cardinality;True
Anderson-PT-06;9;CTL;Cardinality;False
Anderson-PT-06;10;CTL;Cardinality;True
Anderson-PT-06;11;CTL;Cardinality;False
Anderson-PT-06;12;CTL;Cardinality;False
Anderson-PT-06;13;CTL;Cardinality;False
Anderson-PT-06;14;CTL;Cardinality;False
Anderson-PT-06;15;CTL;Cardinality;True
Anderson-PT-06;16;CTL;Cardinality;False
Anderson-PT-06;1;CTL;Fireability;True
Anderson-PT-06;2;CTL;Fireability;True
Anderson-PT-06;3;CTL;Fireability;True
Anderson-PT-06;4;CTL;Fireability;False
Anderson-PT-06;5;CTL;Fireability;False
Anderson-PT-06;6;CTL;Fireability;True
Anderson-PT-06;7;CTL;Fireability;False
Anderson-PT-06;8;CTL;Fireability;False
Anderson-PT-06;9;CTL;Fireability;True
Anderson-PT-06;10;CTL;Fireability;True
Anderson-PT-06;11;CTL;Fireability;True
Anderson-PT-06;12;CTL;Fireability;False
Anderson-PT-06;13;CTL;Fireability;True
Anderson-PT-06;14;CTL;Fireability;False
Anderson-PT-06;15;CTL;Fireability;True
Anderson-PT-06;16;CTL;Fireability;True
Anderson-PT-07;1;CTL;Cardinality;True
Anderson-PT-07;2;CTL;Cardinality;False
Anderson-PT-07;3;CTL;Cardinality;False
Anderson-PT-07;4;CTL;Cardinality;True
Anderson-PT-07;5;CTL;Cardinality;False
Anderson-PT-07;6;CTL;Cardinality;False
Anderson-PT-07;7;CTL;Cardinality;False
Anderson-PT-07;8;CTL;Cardinality;False
Anderson-PT-07;9;CTL;Cardinality;False
Anderson-PT-07;10;CTL;Cardinality;False
Anderson-PT-07;11;CTL;Cardinality;True
Anderson-PT-07;12;CTL;Cardinality;False
Anderson-PT-07;13;CTL;Cardinality;False
Anderson-PT-07;14;CTL;Cardinality;True
Anderson-PT-07;15;CTL;Cardinality;False
Anderson-PT-07;16;CTL;Cardinality;False
Anderson-PT-07;1;CTL;Fireability;True
Anderson-PT-07;2;CTL;Fireability;False
Anderson-PT-07;3;CTL;Fireability;True
Anderson-PT-07;4;CTL;Fireability;True
Anderson-PT-07;5;CTL;Fireability;True
Anderson-PT-07;6;CTL;Fireability;False
Anderson-PT-07;7;CTL;Fireability;True
Anderson-PT-07;8;CTL;Fireability;False
Anderson-PT-07;9;CTL;Fireability;True
Anderson-PT-07;10;CTL;Fireability;True
Anderson-PT-07;11;CTL;Fireability;False
Anderson-PT-07;12;CTL;Fireability;False
Anderson-PT-07;13;CTL;Fireability;False
Anderson-PT-07;14;CTL;Fireability;True
Anderson-PT-07;15;CTL;Fireability;True
Anderson-PT-07;16;CTL;Fireability;True
Anderson-PT-08;1;CTL;Cardinality;False
Anderson-PT-08;2;CTL;Cardinality;True
Anderson-PT-08;3;CTL;Cardinality;False
Anderson-PT-08;4;CTL;Cardinality;False
Anderson-PT-08;5;CTL;Cardinality;False
Anderson-PT-08;6;CTL;Cardinality;False
Anderson-PT-08;7;CTL;Cardinality;False
Anderson-PT-08;8;CTL;Cardinality;False
Anderson-PT-08;9;CTL;Cardinality;True
Anderson-PT-08;10;CTL;Cardinality;False
Anderson-PT-08;11;CTL;Cardinality;False
Anderson-PT-08;12;CTL;Cardinality;True
Anderson-PT-08;13;CTL;Cardinality;False
Anderson-PT-08;14;CTL;Cardinality;True
Anderson-PT-08;15;CTL;Cardinality;True
Anderson-PT-08;16;CTL;Cardinality;False
